1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.00046836,0.00049792,0.00050784,0.00050667,0.00049919,0.00048818,0.00047528,0.00046148,0.0004474,0.0004334,0.00041971,0.00040646,0.00039373,0.00038154,0.0003699,0.00035882,0.00034827,0.00033824,0.0003287,0.00031962,0.00031098,0.00030276,0.00029493,0.00028746,0.00028034,0.00027355,0.00026706,0.00026085,0.00025492,0.00024923,0.00024379,0.00023857,0.00023356,0.00022875,0.00022413,0.00021969,0.00021542,0.0002113,0.00020734,0.00020352,0.00019983,0.00019627,0.00019284,0.00018952,0.00018631,0.00018321,0.0001802,0.0001773,0.00017448,0.00017175,0.0001691,0.00016653,0.00016404,0.00016163,0.00015928,0.00015699,0.00015477,0.00015262
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.0018778,0.0019996,0.0020422,0.0020398,0.0020115,0.0019687,0.001918,0.0018634,0.0018075,0.0017517,0.0016971,0.0016441,0.0015931,0.0015443,0.0014976,0.0014531,0.0014107,0.0013703,0.0013319,0.0012954,0.0012606,0.0012274,0.0011959,0.0011658,0.001137,0.0011096,0.0010834,0.0010583,0.0010344,0.0010114,0.0009894,0.0009683,0.00094805,0.0009286,0.00090992,0.00089194,0.00087465,0.000858,0.00084195,0.00082648,0.00081156,0.00079716,0.00078325,0.0007698,0.00075681,0.00074424,0.00073207,0.00072029,0.00070887,0.00069781,0.00068708,0.00067668,0.00066658,0.00065677,0.00064724,0.00063799,0.00062899,0.00062024
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.0042327,0.004515,0.0046173,0.0046169,0.0045572,0.0044637,0.0043516,0.0042303,0.0041054,0.0039806,0.003858,0.003739,0.0036242,0.0035141,0.0034088,0.0033083,0.0032125,0.0031213,0.0030344,0.0029517,0.0028729,0.0027978,0.0027262,0.0026579,0.0025928,0.0025305,0.002471,0.0024141,0.0023597,0.0023075,0.0022575,0.0022096,0.0021635,0.0021193,0.0020768,0.0020359,0.0019966,0.0019587,0.0019222,0.001887,0.001853,0.0018203,0.0017886,0.001758,0.0017284,0.0016998,0.001672,0.0016452,0.0016192,0.001594,0.0015695,0.0015458,0.0015228,0.0015005,0.0014788,0.0014577,0.0014371,0.0014172
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.007535,0.0080508,0.0082444,0.0082527,0.0081536,0.0079926,0.0077972,0.0075842,0.0073642,0.0071436,0.0069264,0.0067151,0.0065112,0.0063152,0.0061277,0.0059485,0.0057776,0.0056147,0.0054595,0.0053115,0.0051706,0.0050362,0.0049081,0.0047859,0.0046691,0.0045576,0.004451,0.0043489,0.0042513,0.0041577,0.004068,0.0039819,0.0038993,0.0038199,0.0037436,0.0036701,0.0035995,0.0035314,0.0034658,0.0034025,0.0033415,0.0032825,0.0032256,0.0031705,0.0031173,0.0030658,0.0030159,0.0029677,0.0029209,0.0028755,0.0028315,0.0027889,0.0027474,0.0027072,0.0026681,0.0026301,0.0025932,0.0025573
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.011784,0.012611,0.012932,0.012959,0.012816,0.012572,0.012273,0.011945,0.011605,0.011262,0.010924,0.010595,0.010276,0.0099701,0.0096766,0.009396,0.0091281,0.0088726,0.008629,0.0083967,0.0081753,0.0079641,0.0077626,0.0075703,0.0073866,0.007211,0.0070431,0.0068824,0.0067285,0.006581,0.0064396,0.0063039,0.0061736,0.0060484,0.005928,0.0058121,0.0057006,0.0055931,0.0054895,0.0053896,0.0052932,0.0052001,0.0051102,0.0050232,0.0049392,0.0048578,0.004779,0.0047027,0.0046288,0.0045571,0.0044875,0.0044201,0.0043546,0.004291,0.0042292,0.0041691,0.0041107,0.0040539
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.016975,0.018198,0.018686,0.018746,0.018555,0.018217,0.017796,0.01733,0.016845,0.016355,0.015871,0.015398,0.01494,0.014499,0.014076,0.013671,0.013285,0.012916,0.012563,0.012228,0.011907,0.011601,0.011309,0.011031,0.010764,0.01051,0.010266,0.010033,0.0098097,0.0095957,0.0093903,0.0091932,0.0090039,0.008822,0.008647,0.0084786,0.0083165,0.0081603,0.0080096,0.0078643,0.0077241,0.0075887,0.0074578,0.0073313,0.0072089,0.0070905,0.0069758,0.0068647,0.0067571,0.0066527,0.0065515,0.0064532,0.0063578,0.0062651,0.0061751,0.0060876,0.0060025,0.0059198
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.023104,0.024809,0.025508,0.025619,0.025381,0.024939,0.024378,0.023755,0.023101,0.02244,0.021784,0.021143,0.020521,0.019921,0.019346,0.018794,0.018267,0.017763,0.017282,0.016823,0.016384,0.015966,0.015567,0.015185,0.014821,0.014472,0.014138,0.013818,0.013512,0.013219,0.012937,0.012667,0.012407,0.012157,0.011917,0.011685,0.011463,0.011248,0.011041,0.010842,0.010649,0.010463,0.010283,0.010109,0.0099407,0.0097778,0.0096201,0.0094673,0.0093193,0.0091757,0.0090364,0.0089012,0.0087699,0.0086424,0.0085186,0.0083981,0.008281,0.0081671
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.032,0.032441,0.033399,0.033581,0.033301,0.032746,0.032032,0.031231,0.030387,0.029531,0.02868,0.027846,0.027036,0.026253,0.025501,0.02478,0.02409,0.023431,0.022801,0.022199,0.021625,0.021076,0.020552,0.020051,0.019572,0.019113,0.018675,0.018255,0.017852,0.017466,0.017095,0.016739,0.016397,0.016068,0.015752,0.015447,0.015154,0.014871,0.014599,0.014336,0.014082,0.013836,0.013599,0.01337,0.013148,0.012933,0.012725,0.012523,0.012328,0.012139,0.011955,0.011776,0.011603,0.011435,0.011271,0.011112,0.010958,0.010807
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.038136,0.041086,0.042357,0.042634,0.042317,0.041645,0.040764,0.039768,0.038714,0.03764,0.03657,0.03552,0.034498,0.03351,0.032559,0.031646,0.030772,0.029936,0.029137,0.028373,0.027643,0.026946,0.02628,0.025643,0.025033,0.02445,0.023892,0.023357,0.022844,0.022352,0.021879,0.021426,0.02099,0.02057,0.020167,0.019778,0.019404,0.019043,0.018695,0.01836,0.018035,0.017722,0.017419,0.017126,0.016843,0.016568,0.016303,0.016045,0.015796,0.015553,0.015319,0.01509,0.014869,0.014654,0.014445,0.014242,0.014044,0.013852
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.047015,0.050736,0.052375,0.052776,0.052432,0.051639,0.050581,0.049374,0.04809,0.046778,0.045467,0.044177,0.04292,0.041703,0.040531,0.039404,0.038325,0.037291,0.036303,0.035358,0.034454,0.033591,0.032765,0.031975,0.031219,0.030495,0.029802,0.029138,0.028501,0.02789,0.027303,0.026739,0.026197,0.025676,0.025174,0.024691,0.024225,0.023776,0.023343,0.022925,0.022522,0.022132,0.021755,0.02139,0.021037,0.020695,0.020364,0.020044,0.019733,0.019431,0.019138,0.018854,0.018578,0.01831,0.018049,0.017796,0.017549,0.01731
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.056783,0.061378,0.063445,0.064001,0.063642,0.062729,0.061485,0.060053,0.058522,0.056951,0.055377,0.053826,0.052311,0.050844,0.049428,0.048066,0.04676,0.045509,0.044311,0.043165,0.04207,0.041021,0.040019,0.039059,0.038141,0.037261,0.036419,0.035611,0.034836,0.034092,0.033378,0.032691,0.032031,0.031397,0.030785,0.030197,0.029629,0.029082,0.028554,0.028045,0.027553,0.027077,0.026617,0.026172,0.025742,0.025325,0.024921,0.024529,0.02415,0.023781,0.023424,0.023077,0.02274,0.022413,0.022095,0.021785,0.021484,0.021191
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.067423,0.072998,0.075556,0.076301,0.075943,0.074912,0.073477,0.071807,0.070012,0.068163,0.066307,0.064473,0.06268,0.060939,0.059258,0.057641,0.056087,0.054598,0.053171,0.051806,0.050499,0.049249,0.048052,0.046906,0.045809,0.044758,0.043751,0.042785,0.041858,0.040969,0.040114,0.039293,0.038503,0.037742,0.03701,0.036305,0.035626,0.03497,0.034337,0.033727,0.033137,0.032566,0.032015,0.031482,0.030965,0.030465,0.029981,0.029511,0.029055,0.028614,0.028185,0.027768,0.027364,0.026971,0.026589,0.026217,0.025856,0.025504
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.078914,0.08558,0.088695,0.089667,0.089328,0.088183,0.086552,0.084634,0.082561,0.080418,0.078259,0.076122,0.074029,0.071995,0.070029,0.068134,0.066313,0.064565,0.062891,0.061287,0.059751,0.058281,0.056873,0.055525,0.054233,0.052995,0.051809,0.05067,0.049578,0.048529,0.047521,0.046551,0.045619,0.044722,0.043858,0.043026,0.042223,0.041449,0.040702,0.03998,0.039283,0.038609,0.037957,0.037327,0.036716,0.036125,0.035552,0.034997,0.034458,0.033935,0.033428,0.032935,0.032457,0.031992,0.03154,0.0311,0.030673,0.030256
1.3333,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.098,0.099103,0.10285,0.10408,0.10379,0.10254,0.10071,0.098531,0.096167,0.093713,0.091235,0.088776,0.086364,0.084016,0.081743,0.079551,0.077442,0.075418,0.073476,0.071615,0.069832,0.068124,0.066489,0.064921,0.063419,0.061979,0.060599,0.059273,0.058001,0.056779,0.055605,0.054476,0.053389,0.052344,0.051336,0.050365,0.049429,0.048526,0.047654,0.046812,0.045999,0.045212,0.044451,0.043715,0.043002,0.042312,0.041642,0.040994,0.040365,0.039754,0.039161,0.038586,0.038027,0.037483,0.036955,0.036441,0.035941,0.035454
1,1.3333,1.6667,2,2.3333,2.6667,3,3.3333,3.6667,4,4.3333,4.6667,5,5.3333,5.6667,6,6.3333,6.6667,7,7.3333,7.6667,8,8.3333,8.6667,9,9.3333,9.6667,10,10.333,10.667,11,11.333,11.667,12,12.333,12.667,13,13.333,13.667,14,14.333,14.667,15,15.333,15.667,16,16.333,16.667,17,17.333,17.667,18,18.333,18.667,19,19.333,19.667,20,0.10437,0.11355,0.11799,0.11954,0.1193,0.11796,0.11593,0.11349,0.11083,0.10805,0.10523,0.10243,0.099683,0.097002,0.094403,0.091894,0.089479,0.087158,0.08493,0.082794,0.080746,0.078784,0.076904,0.075101,0.073373,0.071716,0.070126,0.0686,0.067135,0.065727,0.064373,0.063072,0.061819,0.060613,0.059451,0.058331,0.05725,0.056208,0.055202,0.054229,0.05329,0.052382,0.051503,0.050652,0.049829,0.049031,0.048258,0.047508,0.046781,0.046075,0.04539,0.044725,0.044078,0.04345,0.042839,0.042244,0.041666,0.041103
